iso_ts,watts,device,tag
2026-08-26T14:01:20.168098+00:00,39.477,omen-system,
2026-08-26T14:01:22.344859+00:00,39.458,omen-system,
2026-08-26T14:01:24.531291+00:00,39.586,omen-system,
2026-08-26T14:01:26.717196+00:00,39.494,omen-system,
2026-08-26T14:01:28.897242+00:00,39.525,omen-system,
2026-08-26T14:01:31.079237+00:00,39.402,omen-system,
2026-08-26T14:01:33.267329+00:00,40.662,omen-system,
2026-08-26T14:01:35.463008+00:00,40.016,omen-system,
2026-08-26T14:01:37.625413+00:00,39.431,omen-system,
2026-08-26T14:01:39.802318+00:00,39.453,omen-system,
2026-08-26T14:01:41.995214+00:00,39.45,omen-system,
2026-08-26T14:01:44.217353+00:00,39.697,omen-system,
2026-08-26T14:01:46.396361+00:00,39.704,omen-system,
2026-08-26T14:01:48.573806+00:00,39.452,omen-system,
2026-08-26T14:01:50.751407+00:00,39.497,omen-system,
2026-08-26T14:01:52.922259+00:00,39.454,omen-system,
2026-08-26T14:01:55.096810+00:00,39.533,omen-system,
2026-08-26T14:01:57.276884+00:00,39.424,omen-system,
2026-08-26T14:01:59.444445+00:00,39.616,omen-system,
2026-08-26T14:02:01.620108+00:00,39.548,omen-system,
2026-08-26T14:02:03.819412+00:00,40.715,omen-system,
2026-08-26T14:02:05.992192+00:00,40.165,omen-system,
2026-08-26T14:02:08.163534+00:00,39.619,omen-system,
2026-08-26T14:02:10.350948+00:00,39.515,omen-system,
2026-08-26T14:02:12.530025+00:00,39.482,omen-system,
2026-08-26T14:02:14.707222+00:00,39.668,omen-system,
2026-08-26T14:02:16.898035+00:00,39.498,omen-system,
2026-08-26T14:02:19.072233+00:00,39.599,omen-system,
2026-08-26T14:02:21.256992+00:00,39.528,omen-system,
2026-08-26T14:02:23.437055+00:00,40.628,omen-system,
2026-08-26T14:02:25.605347+00:00,40.204,omen-system,
2026-08-26T14:02:27.792646+00:00,39.478,omen-system,
2026-08-26T14:02:29.969573+00:00,39.612,omen-system,
2026-08-26T14:02:32.147016+00:00,39.45,omen-system,
2026-08-26T14:02:34.343639+00:00,39.652,omen-system,
2026-08-26T14:02:36.519928+00:00,39.66,omen-system,
2026-08-26T14:02:38.701480+00:00,39.448,omen-system,
2026-08-26T14:02:40.877028+00:00,39.457,omen-system,
2026-08-26T14:02:43.050171+00:00,39.451,omen-system,
2026-08-26T14:02:45.237448+00:00,39.834,omen-system,
2026-08-26T14:02:47.406694+00:00,39.392,omen-system,
2026-08-26T14:02:49.578881+00:00,39.615,omen-system,
2026-08-26T14:02:51.762196+00:00,39.428,omen-system,
2026-08-26T14:02:53.938943+00:00,40.631,omen-system,
2026-08-26T14:02:56.120734+00:00,40.168,omen-system,
2026-08-26T14:02:58.298244+00:00,39.485,omen-system,
2026-08-26T14:03:00.496588+00:00,39.505,omen-system,
2026-08-26T14:03:02.666380+00:00,39.487,omen-system,
2026-08-26T14:03:04.868224+00:00,39.629,omen-system,
2026-08-26T14:03:07.058366+00:00,39.583,omen-system,
2026-08-26T14:03:09.245629+00:00,39.472,omen-system,
2026-08-26T14:03:11.420651+00:00,39.462,omen-system,
2026-08-26T14:03:13.608272+00:00,40.502,omen-system,
2026-08-26T14:03:15.793085+00:00,39.955,omen-system,
2026-08-26T14:03:17.961281+00:00,39.406,omen-system,
2026-08-26T14:03:20.150747+00:00,39.514,omen-system,
2026-08-26T14:03:22.339242+00:00,39.573,omen-system,
2026-08-26T14:03:24.527061+00:00,39.492,omen-system,
2026-08-26T14:03:26.702525+00:00,39.609,omen-system,
2026-08-26T14:03:28.876825+00:00,39.472,omen-system,
2026-08-26T14:03:31.071774+00:00,39.477,omen-system,
2026-08-26T14:03:33.236494+00:00,40.435,omen-system,
2026-08-26T14:03:35.420589+00:00,40.267,omen-system,
2026-08-26T14:03:37.605648+00:00,42.604,omen-system,
2026-08-26T14:03:39.789231+00:00,39.504,omen-system,
2026-08-26T14:03:41.963118+00:00,39.617,omen-system,
2026-08-26T14:03:44.157917+00:00,40.389,omen-system,
2026-08-26T14:03:46.365946+00:00,39.744,omen-system,
2026-08-26T14:03:48.524927+00:00,39.543,omen-system,
2026-08-26T14:03:50.698073+00:00,39.646,omen-system,
2026-08-26T14:03:52.891475+00:00,39.512,omen-system,
2026-08-26T14:03:55.072026+00:00,39.855,omen-system,
2026-08-26T14:03:57.247787+00:00,39.82,omen-system,
2026-08-26T14:04:00.492286+00:00,42.319,omen-system,
2026-08-26T14:04:02.713674+00:00,40.312,omen-system,
2026-08-26T14:04:04.945369+00:00,39.825,omen-system,
2026-08-26T14:04:07.174172+00:00,39.988,omen-system,
2026-08-26T14:04:09.421451+00:00,39.641,omen-system,
2026-08-26T14:04:11.653758+00:00,39.594,omen-system,
2026-08-26T14:04:13.933191+00:00,40.381,omen-system,
2026-08-26T14:04:16.137009+00:00,40.208,omen-system,
2026-08-26T14:04:18.353290+00:00,39.659,omen-system,
2026-08-26T14:04:20.580905+00:00,39.77,omen-system,
2026-08-26T14:04:22.813708+00:00,39.863,omen-system,
2026-08-26T14:04:25.037118+00:00,39.661,omen-system,
2026-08-26T14:04:27.258936+00:00,39.886,omen-system,
2026-08-26T14:04:29.493888+00:00,39.691,omen-system,
2026-08-26T14:04:31.740358+00:00,39.66,omen-system,
2026-08-26T14:04:33.977409+00:00,41.026,omen-system,
2026-08-26T14:04:36.192587+00:00,40.153,omen-system,
2026-08-26T14:04:38.401096+00:00,39.569,omen-system,
2026-08-26T14:04:40.664430+00:00,39.594,omen-system,
2026-08-26T14:04:42.885022+00:00,39.479,omen-system,
2026-08-26T14:04:45.132219+00:00,39.63,omen-system,
2026-08-26T14:04:47.355594+00:00,39.841,omen-system,
2026-08-26T14:04:49.575020+00:00,39.635,omen-system,
2026-08-26T14:04:51.812116+00:00,39.699,omen-system,
2026-08-26T14:04:54.018636+00:00,40.726,omen-system,
2026-08-26T14:04:56.240070+00:00,40.219,omen-system,
2026-08-26T14:04:58.474725+00:00,39.614,omen-system,
2026-08-26T14:05:00.690764+00:00,39.609,omen-system,
2026-08-26T14:05:02.911843+00:00,39.636,omen-system,
2026-08-26T14:05:05.116937+00:00,40.309,omen-system,
2026-08-26T14:05:07.355316+00:00,39.949,omen-system,
2026-08-26T14:05:09.557515+00:00,39.554,omen-system,
2026-08-26T14:05:11.778247+00:00,39.697,omen-system,
2026-08-26T14:05:14.008751+00:00,40.304,omen-system,
2026-08-26T14:05:16.215936+00:00,40.289,omen-system,
2026-08-26T14:05:18.465611+00:00,39.605,omen-system,
2026-08-26T14:05:20.713775+00:00,39.582,omen-system,
2026-08-26T14:05:22.924391+00:00,39.561,omen-system,
2026-08-26T14:05:25.131453+00:00,39.924,omen-system,
2026-08-26T14:05:27.359181+00:00,39.825,omen-system,
2026-08-26T14:05:29.571111+00:00,39.621,omen-system,
2026-08-26T14:05:31.791920+00:00,39.807,omen-system,
2026-08-26T14:05:33.998100+00:00,40.412,omen-system,
2026-08-26T14:05:36.190026+00:00,40.599,omen-system,
2026-08-26T14:05:38.486193+00:00,39.603,omen-system,
2026-08-26T14:05:40.702425+00:00,39.509,omen-system,
2026-08-26T14:05:42.925304+00:00,39.43,omen-system,
2026-08-26T14:05:45.143435+00:00,39.619,omen-system,
2026-08-26T14:05:47.371861+00:00,39.981,omen-system,
2026-08-26T14:05:49.570865+00:00,39.591,omen-system,
2026-08-26T14:05:51.808944+00:00,39.776,omen-system,
2026-08-26T14:05:54.016811+00:00,40.519,omen-system,
2026-08-26T14:05:56.242773+00:00,40.294,omen-system,
2026-08-26T14:05:58.472430+00:00,39.652,omen-system,
2026-08-26T14:06:00.685967+00:00,39.619,omen-system,
2026-08-26T14:06:02.921443+00:00,39.61,omen-system,
2026-08-26T14:06:05.138926+00:00,39.686,omen-system,
2026-08-26T14:06:07.341256+00:00,40.898,omen-system,
2026-08-26T14:06:09.567798+00:00,39.638,omen-system,
2026-08-26T14:06:11.786234+00:00,39.649,omen-system,
2026-08-26T14:06:14.005067+00:00,40.464,omen-system,
2026-08-26T14:06:16.234670+00:00,39.96,omen-system,
2026-08-26T14:06:18.448953+00:00,39.841,omen-system,
2026-08-26T14:06:20.652022+00:00,39.599,omen-system,
2026-08-26T14:06:22.882246+00:00,39.712,omen-system,
2026-08-26T14:06:25.118045+00:00,39.659,omen-system,
2026-08-26T14:06:27.336003+00:00,40.11,omen-system,
2026-08-26T14:06:29.555516+00:00,39.603,omen-system,
2026-08-26T14:06:31.766540+00:00,39.58,omen-system,
2026-08-26T14:06:33.977167+00:00,40.58,omen-system,
2026-08-26T14:06:36.185138+00:00,39.998,omen-system,
2026-08-26T14:06:38.395079+00:00,40.434,omen-system,
2026-08-26T14:06:40.610201+00:00,39.551,omen-system,
2026-08-26T14:06:42.818784+00:00,39.734,omen-system,
2026-08-26T14:06:45.040476+00:00,39.634,omen-system,
2026-08-26T14:06:47.247577+00:00,39.485,omen-system,
2026-08-26T14:06:49.472155+00:00,39.587,omen-system,
2026-08-26T14:06:51.700066+00:00,39.598,omen-system,
2026-08-26T14:06:53.893104+00:00,40.414,omen-system,
2026-08-26T14:06:56.104786+00:00,39.965,omen-system,
2026-08-26T14:06:58.336585+00:00,40.265,omen-system,
2026-08-26T14:07:00.559631+00:00,39.606,omen-system,
2026-08-26T14:07:02.848720+00:00,39.913,omen-system,
2026-08-26T14:07:05.054814+00:00,39.657,omen-system,
2026-08-26T14:07:07.279661+00:00,39.65,omen-system,
2026-08-26T14:07:09.510391+00:00,40.062,omen-system,
2026-08-26T14:07:11.745899+00:00,39.61,omen-system,
2026-08-26T14:07:13.967188+00:00,40.573,omen-system,
2026-08-26T14:07:16.209374+00:00,40.056,omen-system,
2026-08-26T14:07:18.436975+00:00,39.896,omen-system,
2026-08-26T14:07:20.690261+00:00,39.602,omen-system,
2026-08-26T14:07:22.885278+00:00,39.535,omen-system,
2026-08-26T14:07:25.119340+00:00,39.557,omen-system,
2026-08-26T14:07:27.351636+00:00,39.538,omen-system,
2026-08-26T14:07:29.576865+00:00,40.117,omen-system,
2026-08-26T14:07:31.768747+00:00,39.607,omen-system,
2026-08-26T14:07:33.981390+00:00,40.685,omen-system,
2026-08-26T14:07:36.205675+00:00,40.042,omen-system,
2026-08-26T14:07:38.444579+00:00,39.885,omen-system,
2026-08-26T14:07:40.668459+00:00,39.889,omen-system,
2026-08-26T14:07:42.878207+00:00,39.594,omen-system,
2026-08-26T14:07:45.083425+00:00,39.689,omen-system,
2026-08-26T14:07:47.292340+00:00,39.635,omen-system,
2026-08-26T14:07:49.516354+00:00,39.746,omen-system,
2026-08-26T14:07:51.714724+00:00,39.659,omen-system,
2026-08-26T14:07:53.941128+00:00,40.603,omen-system,
2026-08-26T14:07:56.191018+00:00,39.983,omen-system,
2026-08-26T14:07:58.397447+00:00,39.586,omen-system,
2026-08-26T14:08:00.650563+00:00,40.149,omen-system,
2026-08-26T14:08:02.862722+00:00,39.851,omen-system,
2026-08-26T14:08:05.065409+00:00,39.698,omen-system,
2026-08-26T14:08:07.281272+00:00,39.625,omen-system,
2026-08-26T14:08:09.545363+00:00,40.007,omen-system,
2026-08-26T14:08:11.768495+00:00,39.915,omen-system,
2026-08-26T14:08:13.965880+00:00,40.63,omen-system,
2026-08-26T14:08:16.184787+00:00,40.067,omen-system,
2026-08-26T14:08:18.409843+00:00,39.612,omen-system,
2026-08-26T14:08:20.649055+00:00,39.722,omen-system,
2026-08-26T14:08:22.867238+00:00,39.613,omen-system,
2026-08-26T14:08:25.097403+00:00,39.693,omen-system,
2026-08-26T14:08:27.303158+00:00,39.645,omen-system,
2026-08-26T14:08:29.536402+00:00,39.921,omen-system,
2026-08-26T14:08:31.757425+00:00,40.126,omen-system,
2026-08-26T14:08:33.973060+00:00,40.503,omen-system,
2026-08-26T14:08:36.191484+00:00,40.003,omen-system,
2026-08-26T14:08:38.415301+00:00,39.589,omen-system,
2026-08-26T14:08:40.636619+00:00,39.564,omen-system,
2026-08-26T14:08:42.852205+00:00,39.854,omen-system,
2026-08-26T14:08:45.066928+00:00,39.832,omen-system,
2026-08-26T14:08:47.287655+00:00,39.634,omen-system,
2026-08-26T14:08:49.490324+00:00,39.983,omen-system,
2026-08-26T14:08:51.713883+00:00,39.671,omen-system,
2026-08-26T14:08:53.915060+00:00,40.44,omen-system,
2026-08-26T14:08:56.159262+00:00,39.959,omen-system,
2026-08-26T14:08:58.397878+00:00,39.608,omen-system,
2026-08-26T14:09:00.650571+00:00,39.565,omen-system,
2026-08-26T14:09:02.872449+00:00,40.116,omen-system,
2026-08-26T14:09:05.088706+00:00,39.823,omen-system,
2026-08-26T14:09:07.309403+00:00,39.559,omen-system,
2026-08-26T14:09:09.528106+00:00,39.803,omen-system,
2026-08-26T14:09:11.744812+00:00,39.768,omen-system,
2026-08-26T14:09:13.956384+00:00,40.73,omen-system,
2026-08-26T14:09:16.162179+00:00,40.043,omen-system,
2026-08-26T14:09:18.367168+00:00,39.645,omen-system,
2026-08-26T14:09:20.594938+00:00,39.713,omen-system,
2026-08-26T14:09:22.807189+00:00,39.774,omen-system,
2026-08-26T14:09:25.010118+00:00,39.731,omen-system,
2026-08-26T14:09:27.220988+00:00,39.579,omen-system,
2026-08-26T14:09:29.448553+00:00,39.836,omen-system,
2026-08-26T14:09:31.672169+00:00,39.536,omen-system,
2026-08-26T14:09:33.903380+00:00,41.086,omen-system,
2026-08-26T14:09:36.091016+00:00,40.071,omen-system,
2026-08-26T14:09:38.294652+00:00,39.641,omen-system,
2026-08-26T14:09:40.515102+00:00,39.679,omen-system,
2026-08-26T14:09:42.748183+00:00,39.596,omen-system,
2026-08-26T14:09:44.959005+00:00,39.917,omen-system,
2026-08-26T14:09:47.176201+00:00,39.589,omen-system,
2026-08-26T14:09:49.414029+00:00,39.621,omen-system,
2026-08-26T14:09:51.634406+00:00,39.597,omen-system,
2026-08-26T14:09:53.853758+00:00,40.612,omen-system,
2026-08-26T14:09:56.044984+00:00,40.056,omen-system,
2026-08-26T14:09:58.268014+00:00,39.646,omen-system,
2026-08-26T14:10:00.551202+00:00,39.773,omen-system,
2026-08-26T14:10:02.800932+00:00,39.579,omen-system,
2026-08-26T14:10:05.020308+00:00,40.121,omen-system,
2026-08-26T14:10:07.242966+00:00,39.567,omen-system,
2026-08-26T14:10:09.468223+00:00,39.668,omen-system,
2026-08-26T14:10:11.673250+00:00,39.76,omen-system,
2026-08-26T14:10:13.888145+00:00,40.662,omen-system,
2026-08-26T14:10:16.091551+00:00,40.382,omen-system,
2026-08-26T14:10:18.315526+00:00,39.604,omen-system,
2026-08-26T14:10:20.536278+00:00,40.088,omen-system,
2026-08-26T14:10:22.766451+00:00,39.595,omen-system,
2026-08-26T14:10:24.969310+00:00,39.708,omen-system,
2026-08-26T14:10:27.196082+00:00,39.6,omen-system,
2026-08-26T14:10:29.419796+00:00,39.571,omen-system,
2026-08-26T14:10:31.672845+00:00,39.635,omen-system,
2026-08-26T14:10:33.889364+00:00,40.466,omen-system,
2026-08-26T14:10:36.105025+00:00,40.456,omen-system,
2026-08-26T14:10:38.313903+00:00,39.615,omen-system,
2026-08-26T14:10:40.538778+00:00,39.838,omen-system,
2026-08-26T14:10:42.730941+00:00,39.57,omen-system,
2026-08-26T14:10:44.983172+00:00,39.652,omen-system,
2026-08-26T14:10:47.183215+00:00,40.164,omen-system,
2026-08-26T14:10:49.400019+00:00,39.605,omen-system,
2026-08-26T14:10:51.616058+00:00,39.753,omen-system,
2026-08-26T14:10:53.845066+00:00,40.591,omen-system,
2026-08-26T14:10:56.040859+00:00,39.957,omen-system,
2026-08-26T14:10:58.264921+00:00,39.635,omen-system,
2026-08-26T14:11:00.471274+00:00,39.871,omen-system,
2026-08-26T14:11:02.706349+00:00,39.633,omen-system,
2026-08-26T14:11:04.938474+00:00,39.648,omen-system,
2026-08-26T14:11:07.152942+00:00,40.161,omen-system,
2026-08-26T14:11:09.383808+00:00,39.735,omen-system,
2026-08-26T14:11:11.587352+00:00,39.587,omen-system,
2026-08-26T14:11:13.788095+00:00,40.432,omen-system,
2026-08-26T14:11:15.960118+00:00,41.255,omen-system,
2026-08-26T14:11:18.195269+00:00,45.507,omen-system,
2026-08-26T14:11:20.392810+00:00,40.553,omen-system,
2026-08-26T14:11:22.777133+00:00,40.971,omen-system,
2026-08-26T14:11:25.084172+00:00,40.98,omen-system,
2026-08-26T14:11:27.311813+00:00,40.668,omen-system,
2026-08-26T14:11:29.517861+00:00,40.212,omen-system,
2026-08-26T14:11:31.735874+00:00,40.333,omen-system,
2026-08-26T14:11:33.932332+00:00,41.263,omen-system,
2026-08-26T14:11:36.162022+00:00,40.652,omen-system,
2026-08-26T14:11:38.430449+00:00,40.312,omen-system,
2026-08-26T14:11:40.630290+00:00,40.195,omen-system,
2026-08-26T14:11:42.928848+00:00,40.076,omen-system,
2026-08-26T14:11:45.142043+00:00,40.823,omen-system,
2026-08-26T14:11:47.398328+00:00,41.186,omen-system,
2026-08-26T14:11:49.611530+00:00,40.903,omen-system,
2026-08-26T14:11:51.862740+00:00,40.465,omen-system,
2026-08-26T14:11:54.074436+00:00,41.931,omen-system,
2026-08-26T14:11:56.277229+00:00,41.098,omen-system,
2026-08-26T14:11:58.563574+00:00,40.564,omen-system,
2026-08-26T14:12:00.784031+00:00,40.652,omen-system,
2026-08-26T14:12:03.012605+00:00,40.571,omen-system,
2026-08-26T14:12:05.220117+00:00,40.534,omen-system,
2026-08-26T14:12:07.434553+00:00,40.547,omen-system,
2026-08-26T14:12:09.692035+00:00,40.623,omen-system,
2026-08-26T14:12:11.883566+00:00,40.364,omen-system,
2026-08-26T14:12:14.128836+00:00,41.482,omen-system,
2026-08-26T14:12:16.379230+00:00,40.931,omen-system,
2026-08-26T14:12:18.605198+00:00,40.491,omen-system,
2026-08-26T14:12:20.968110+00:00,40.565,omen-system,
2026-08-26T14:12:23.218027+00:00,40.509,omen-system,
2026-08-26T14:12:25.463650+00:00,40.412,omen-system,
2026-08-26T14:12:27.678143+00:00,40.658,omen-system,
2026-08-26T14:12:29.888295+00:00,40.295,omen-system,
2026-08-26T14:12:32.091254+00:00,40.264,omen-system,
2026-08-26T14:12:34.300497+00:00,41.323,omen-system,
2026-08-26T14:12:36.503530+00:00,40.831,omen-system,
2026-08-26T14:12:38.747066+00:00,41.1,omen-system,
2026-08-26T14:12:41.022967+00:00,40.385,omen-system,
2026-08-26T14:12:43.245476+00:00,40.454,omen-system,
2026-08-26T14:12:45.496167+00:00,40.544,omen-system,
2026-08-26T14:12:47.699012+00:00,40.426,omen-system,
2026-08-26T14:12:49.942518+00:00,40.327,omen-system,
2026-08-26T14:12:52.200518+00:00,40.278,omen-system,
2026-08-26T14:12:54.420463+00:00,41.51,omen-system,
2026-08-26T14:12:56.681695+00:00,40.696,omen-system,
2026-08-26T14:12:58.900278+00:00,40.601,omen-system,
2026-08-26T14:13:01.132326+00:00,40.453,omen-system,
2026-08-26T14:13:03.362637+00:00,40.504,omen-system,
2026-08-26T14:13:05.600842+00:00,40.28,omen-system,
2026-08-26T14:13:07.831142+00:00,41.009,omen-system,
2026-08-26T14:13:10.148042+00:00,40.683,omen-system,
2026-08-26T14:13:12.472980+00:00,40.067,omen-system,
2026-08-26T14:13:14.747671+00:00,41.406,omen-system,
2026-08-26T14:13:17.089390+00:00,41.664,omen-system,
2026-08-26T14:13:19.308101+00:00,41.344,omen-system,
2026-08-26T14:13:21.543115+00:00,40.521,omen-system,
2026-08-26T14:13:23.756991+00:00,40.824,omen-system,
2026-08-26T14:13:25.972783+00:00,41.043,omen-system,
2026-08-26T14:13:28.189245+00:00,40.895,omen-system,
2026-08-26T14:13:30.405801+00:00,40.281,omen-system,
2026-08-26T14:13:32.631304+00:00,40.303,omen-system,
2026-08-26T14:13:34.884686+00:00,40.855,omen-system,
2026-08-26T14:13:37.177263+00:00,40.338,omen-system,
2026-08-26T14:13:39.409051+00:00,40.282,omen-system,
2026-08-26T14:13:41.619118+00:00,40.482,omen-system,
2026-08-26T14:13:43.931464+00:00,40.748,omen-system,
2026-08-26T14:13:46.150471+00:00,40.803,omen-system,
2026-08-26T14:13:48.378178+00:00,40.326,omen-system,
2026-08-26T14:13:50.597349+00:00,40.763,omen-system,
2026-08-26T14:13:52.867796+00:00,40.249,omen-system,
2026-08-26T14:13:55.100230+00:00,40.41,omen-system,
2026-08-26T14:13:57.329372+00:00,40.341,omen-system,
2026-08-26T14:13:59.543734+00:00,40.399,omen-system,
2026-08-26T14:14:01.770919+00:00,41.214,omen-system,
2026-08-26T14:14:04.001884+00:00,41.114,omen-system,
2026-08-26T14:14:06.245100+00:00,40.645,omen-system,
2026-08-26T14:14:08.457799+00:00,40.226,omen-system,
2026-08-26T14:14:10.673869+00:00,40.35,omen-system,
2026-08-26T14:14:12.939960+00:00,40.572,omen-system,
2026-08-26T14:14:15.181256+00:00,41.454,omen-system,
2026-08-26T14:14:17.410206+00:00,41.686,omen-system,
2026-08-26T14:14:19.613380+00:00,40.592,omen-system,
2026-08-26T14:14:21.965549+00:00,41.456,omen-system,
2026-08-26T14:14:24.177353+00:00,41.22,omen-system,
2026-08-26T14:14:26.389904+00:00,40.533,omen-system,
2026-08-26T14:14:28.633467+00:00,40.213,omen-system,
2026-08-26T14:14:30.964500+00:00,40.132,omen-system,
2026-08-26T14:14:33.172874+00:00,40.182,omen-system,
2026-08-26T14:14:35.382545+00:00,40.51,omen-system,
2026-08-26T14:14:37.601152+00:00,40.21,omen-system,
2026-08-26T14:14:39.837227+00:00,40.263,omen-system,
2026-08-26T14:14:42.083348+00:00,40.263,omen-system,
2026-08-26T14:14:44.301569+00:00,41.465,omen-system,
2026-08-26T14:14:46.522810+00:00,40.677,omen-system,
2026-08-26T14:14:48.745639+00:00,41.397,omen-system,
2026-08-26T14:14:50.977938+00:00,41.025,omen-system,
2026-08-26T14:14:53.277225+00:00,40.309,omen-system,
2026-08-26T14:14:55.502416+00:00,40.995,omen-system,
2026-08-26T14:14:57.723720+00:00,41.112,omen-system,
2026-08-26T14:14:59.955988+00:00,41.456,omen-system,
2026-08-26T14:15:02.204403+00:00,40.331,omen-system,
2026-08-26T14:15:04.420413+00:00,41.214,omen-system,
2026-08-26T14:15:06.638143+00:00,41.016,omen-system,
2026-08-26T14:15:08.859628+00:00,40.187,omen-system,
2026-08-26T14:15:11.094158+00:00,40.248,omen-system,
2026-08-26T14:15:13.372896+00:00,40.186,omen-system,
2026-08-26T14:15:15.600224+00:00,40.554,omen-system,
2026-08-26T14:15:17.843486+00:00,40.159,omen-system,
2026-08-26T14:15:20.063329+00:00,40.215,omen-system,
2026-08-26T14:15:22.352289+00:00,40.42,omen-system,
2026-08-26T14:15:24.583510+00:00,41.171,omen-system,
2026-08-26T14:15:26.863816+00:00,42.301,omen-system,
2026-08-26T14:15:29.074704+00:00,40.254,omen-system,
2026-08-26T14:15:31.284602+00:00,40.316,omen-system,
2026-08-26T14:15:33.585733+00:00,40.463,omen-system,
2026-08-26T14:15:35.790025+00:00,40.463,omen-system,
2026-08-26T14:15:38.039805+00:00,41.835,omen-system,
2026-08-26T14:15:40.282506+00:00,40.099,omen-system,
2026-08-26T14:15:42.529940+00:00,40.359,omen-system,
2026-08-26T14:15:44.807542+00:00,41.921,omen-system,
2026-08-26T14:15:47.242635+00:00,42.081,omen-system,
2026-08-26T14:15:49.462529+00:00,40.188,omen-system,
2026-08-26T14:15:51.677028+00:00,40.268,omen-system,
2026-08-26T14:15:53.880125+00:00,41.41,omen-system,
2026-08-26T14:15:56.165010+00:00,40.534,omen-system,
2026-08-26T14:15:58.421221+00:00,40.646,omen-system,
2026-08-26T14:16:00.664025+00:00,41.812,omen-system,
2026-08-26T14:16:02.879253+00:00,40.432,omen-system,
2026-08-26T14:16:05.152733+00:00,40.289,omen-system,
2026-08-26T14:16:07.352452+00:00,40.179,omen-system,
2026-08-26T14:16:09.575396+00:00,40.961,omen-system,
2026-08-26T14:16:11.785163+00:00,40.228,omen-system,
2026-08-26T14:16:13.999149+00:00,40.562,omen-system,
2026-08-26T14:16:16.213800+00:00,40.63,omen-system,
2026-08-26T14:16:18.430141+00:00,40.15,omen-system,
2026-08-26T14:16:20.654263+00:00,40.143,omen-system,
2026-08-26T14:16:22.929950+00:00,40.325,omen-system,
2026-08-26T14:16:25.181774+00:00,40.262,omen-system,
2026-08-26T14:16:27.426166+00:00,40.19,omen-system,
2026-08-26T14:16:29.673106+00:00,40.619,omen-system,
2026-08-26T14:16:31.946909+00:00,40.252,omen-system,
2026-08-26T14:16:34.181902+00:00,41.187,omen-system,
2026-08-26T14:16:36.418174+00:00,40.565,omen-system,
2026-08-26T14:16:38.654562+00:00,40.159,omen-system,
2026-08-26T14:16:40.885805+00:00,40.555,omen-system,
2026-08-26T14:16:43.129077+00:00,40.267,omen-system,
2026-08-26T14:16:45.337405+00:00,40.073,omen-system,
2026-08-26T14:16:47.551614+00:00,40.34,omen-system,
2026-08-26T14:16:49.766378+00:00,40.157,omen-system,
2026-08-26T14:16:52.001499+00:00,40.372,omen-system,
2026-08-26T14:16:54.252930+00:00,41.187,omen-system,
2026-08-26T14:16:56.469835+00:00,40.937,omen-system,
2026-08-26T14:16:58.702309+00:00,40.711,omen-system,
2026-08-26T14:17:00.956253+00:00,40.904,omen-system,
2026-08-26T14:17:03.199405+00:00,40.875,omen-system,
2026-08-26T14:17:05.439083+00:00,40.439,omen-system,
2026-08-26T14:17:07.699713+00:00,40.698,omen-system,
2026-08-26T14:17:09.927642+00:00,40.733,omen-system,
2026-08-26T14:17:12.174552+00:00,40.976,omen-system,
2026-08-26T14:17:14.429587+00:00,42.636,omen-system,
2026-08-26T14:17:16.695387+00:00,40.888,omen-system,
2026-08-26T14:17:18.922202+00:00,40.555,omen-system,
2026-08-26T14:17:21.153037+00:00,40.438,omen-system,
2026-08-26T14:17:23.384632+00:00,40.887,omen-system,
2026-08-26T14:17:25.633736+00:00,41.684,omen-system,
2026-08-26T14:17:27.877407+00:00,40.918,omen-system,
2026-08-26T14:17:30.146916+00:00,40.689,omen-system,
2026-08-26T14:17:32.357527+00:00,40.515,omen-system,
2026-08-26T14:17:34.614225+00:00,41.655,omen-system,
2026-08-26T14:17:36.842281+00:00,40.865,omen-system,
2026-08-26T14:17:39.087507+00:00,40.175,omen-system,
2026-08-26T14:17:41.318334+00:00,40.223,omen-system,
2026-08-26T14:17:43.536261+00:00,40.449,omen-system,
2026-08-26T14:17:45.818172+00:00,40.518,omen-system,
2026-08-26T14:17:48.072493+00:00,40.502,omen-system,
2026-08-26T14:17:50.304162+00:00,40.44,omen-system,
2026-08-26T14:17:52.530397+00:00,40.565,omen-system,
2026-08-26T14:17:54.926836+00:00,41.206,omen-system,
2026-08-26T14:17:57.279291+00:00,40.489,omen-system,
2026-08-26T14:17:59.511379+00:00,40.465,omen-system,
2026-08-26T14:18:01.717196+00:00,40.329,omen-system,
2026-08-26T14:18:04.016411+00:00,41.342,omen-system,
2026-08-26T14:18:06.272555+00:00,40.77,omen-system,
2026-08-26T14:18:08.502667+00:00,41.977,omen-system,
2026-08-26T14:18:10.726842+00:00,41.695,omen-system,
2026-08-26T14:18:12.949496+00:00,40.381,omen-system,
2026-08-26T14:18:15.192485+00:00,40.633,omen-system,
2026-08-26T14:18:17.444081+00:00,40.362,omen-system,
2026-08-26T14:18:19.657246+00:00,40.708,omen-system,
2026-08-26T14:18:21.921239+00:00,40.281,omen-system,
2026-08-26T14:18:24.225015+00:00,41.643,omen-system,
2026-08-26T14:18:26.443718+00:00,41.122,omen-system,
2026-08-26T14:18:28.666050+00:00,40.352,omen-system,
2026-08-26T14:18:30.907813+00:00,40.85,omen-system,
2026-08-26T14:18:33.160356+00:00,40.343,omen-system,
2026-08-26T14:18:35.395303+00:00,40.428,omen-system,
